model,display_model,case_id,query,short_name,exact_attempts,exact_rate,mean_score,mean_aligned_cell_accuracy,dominant_failure_mode,stable_outcome
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8375,0.7291666666666666,same_count_wrong_values,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.7055555555555556,0.5185185185185185,same_count_wrong_values,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.2708333333333333,0.2222222222222222,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.35,0.25,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.6533333333333334,0.4,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query6,Q6,Sample burden table,0,0.0,0.73,0.55,same_count_wrong_values,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.16666666666666666,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query8,Q8,Final presentation table,0,0.0,0.16785714285714284,0.18333333333333332,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.30277777777777776,0.0,row_count_mismatch,stable_fail
deepseek-coder-33b-sqlbench:latest,DeepSeek Coder 33B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.7703703703703704,same_count_wrong_values,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8125,0.6875,same_count_wrong_values,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.42638888888888893,0.1087962962962963,row_count_mismatch,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.4916666666666667,0.5185185185185186,same_count_wrong_values,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.44999999999999996,0.25,row_count_mismatch,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.6533333333333334,0.2888888888888889,row_count_mismatch,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query6,Q6,Sample burden table,0,0.0,0.7,0.4666666666666667,same_count_wrong_values,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.2222222222222222,row_count_mismatch,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query8,Q8,Final presentation table,0,0.0,0.5285714285714286,0.1619047619047619,row_count_mismatch,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.525,0.03333333333333333,same_count_wrong_values,stable_fail
gemma4-26b-sqlbench:latest,Gemma 4 26B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.9259259259259259,same_count_wrong_values,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.9624999999999999,0.9375,same_count_wrong_values,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.625,0.125,row_count_mismatch,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.5874999999999999,0.3888888888888889,row_count_mismatch,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.5499999999999999,0.375,row_count_mismatch,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.952,0.8666666666666667,same_count_wrong_values,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query6,Q6,Sample burden table,0,0.0,0.8,0.6666666666666666,same_count_wrong_values,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.2698412698412698,row_count_mismatch,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query8,Q8,Final presentation table,0,0.0,0.625,0.5047619047619047,row_count_mismatch,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.5,0.0,same_count_wrong_values,stable_fail
gemma4-31b-sqlbench:latest,Gemma 4 31B,pass4.query10,Q10,Repairability audit,3,1.0,1.0,1.0,exact,stable_exact
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8875,0.8125,same_count_wrong_values,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.525,0.041666666666666664,row_count_mismatch,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.2775,0.1,row_count_mismatch,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.23333333333333334,0.08333333333333333,row_count_mismatch,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.688,0.23333333333333334,same_count_wrong_values,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query6,Q6,Sample burden table,0,0.0,0.56,0.45,same_count_wrong_values,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.16666666666666666,same_count_wrong_values,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query8,Q8,Final presentation table,0,0.0,0.5476190476190476,0.06666666666666667,row_count_mismatch,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.325,0.0,row_count_mismatch,stable_fail
llama3-70b-sqlbench:latest,Llama 3 70B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.7851851851851852,same_count_wrong_values,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8250000000000001,0.7083333333333334,same_count_wrong_values,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.32166666666666666,0.2111111111111111,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.2839285714285714,0.07142857142857142,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.4333333333333333,0.25,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.5,0.26666666666666666,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query6,Q6,Sample burden table,0,0.0,0.5266666666666667,0.26666666666666666,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.16666666666666666,same_count_wrong_values,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query8,Q8,Final presentation table,0,0.0,0.6535714285714286,0.08,row_count_mismatch,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.5569444444444445,0.0,same_count_wrong_values,stable_fail
mixtral-8x22b-sqlbench:latest,Mixtral 8x22B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.8148148148148149,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8125,0.6875,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.21666666666666665,0.05555555555555555,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.1369047619047619,0.057539682539682536,row_count_mismatch,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.0,0.16666666666666666,row_count_mismatch,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.6533333333333334,0.36666666666666664,row_count_mismatch,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query6,Q6,Sample burden table,0,0.0,0.6833333333333333,0.5166666666666667,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.1111111111111111,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query8,Q8,Final presentation table,0,0.0,0.0,0.10158730158730159,row_count_mismatch,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.6208333333333333,0.26666666666666666,same_count_wrong_values,stable_fail
phi4-mini-sqlbench:latest,Phi-4 Mini,pass4.query10,Q10,Repairability audit,0,0.0,0.8518518518518519,0.5185185185185185,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8125,0.6875,same_count_wrong_values,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.325,0.20833333333333334,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.45,0.20833333333333334,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.23333333333333334,0.08333333333333333,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.6240000000000001,0.37777777777777777,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query6,Q6,Sample burden table,0,0.0,0.52,0.36666666666666664,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.08333333333333333,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query8,Q8,Final presentation table,0,0.0,0.5496825396825397,0.2977777777777778,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.4458333333333333,0.0,row_count_mismatch,stable_fail
qwen2.5-72b-sqlbench:latest,Qwen 2.5 72B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.9333333333333333,same_count_wrong_values,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8500000000000001,0.75,same_count_wrong_values,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.5166666666666666,0.6111111111111112,same_count_wrong_values,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.0,0.1111111111111111,row_count_mismatch,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.6166666666666667,0.4583333333333333,row_count_mismatch,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.47600000000000003,0.2,row_count_mismatch,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query6,Q6,Sample burden table,0,0.0,0.65,0.55,same_count_wrong_values,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.06666666666666667,row_count_mismatch,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query8,Q8,Final presentation table,0,0.0,0.4107142857142857,0.1,row_count_mismatch,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.5625,0.1,same_count_wrong_values,stable_fail
qwen2.5-coder-32b-sqlbench:latest,Qwen 2.5 Coder 32B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.9555555555555556,same_count_wrong_values,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8875,0.8125,same_count_wrong_values,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.43999999999999995,0.16666666666666666,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.2775,0.13333333333333333,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.4333333333333333,0.25,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.756,0.28888888888888886,same_count_wrong_values,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query6,Q6,Sample burden table,0,0.0,0.79,0.65,same_count_wrong_values,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.06349206349206349,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query8,Q8,Final presentation table,0,0.0,0.5444444444444444,0.06031746031746032,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.35,0.0,row_count_mismatch,stable_fail
qwen3-coder-30b-sqlbench:latest,Qwen3 Coder 30B,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.8,same_count_wrong_values,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query1,Q1,Reconciliation metrics,0,0.0,0.8500000000000001,0.75,same_count_wrong_values,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query2,Q2,Condition-pathway aggregate,0,0.0,0.31500000000000006,0.2,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query3,Q3,Batch-role non-reference summary,0,0.0,0.45,0.20833333333333334,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query4,Q4,Control/non-control shared genes,0,0.0,0.35,0.125,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query5,Q5,Gene-preserving profile,0,0.0,0.6873333333333334,0.2777777777777778,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query6,Q6,Sample burden table,0,0.0,0.8200000000000001,0.7,same_count_wrong_values,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query7,Q7,Orphan-key report,0,0.0,0.0,0.3333333333333333,same_count_wrong_values,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query8,Q8,Final presentation table,0,0.0,0.4579365079365079,0.037037037037037035,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query9,Q9,Pathway reliability summary,0,0.0,0.4833333333333333,0.0,row_count_mismatch,stable_fail
qwen3.6-sqlbench:latest,Qwen3.6,pass4.query10,Q10,Repairability audit,0,0.0,1.0,0.9555555555555556,same_count_wrong_values,stable_fail
