accuracy,attempts,completion_tokens_total,cost_per_correct_answer_usd,difficulty,estimated_cost_usd_total,exact_match_rate,exact_matches,language,max_score_total,mean_gen_tps,mean_gpu_util_pct_avg,mean_ollama_cpu_avg,mean_prompt_tps,mean_ps_loaded_gib,mean_ps_vram_gib,mean_score,mean_system_cpu_avg,model,numeric_correctness_mean,pass,prompt_tokens_total,row_set_correctness_mean,score_total,server_total_s_total,sort_order_correctness_mean,total_tokens_total,valid_json_attempts,valid_json_rate,wall_s_mean,wall_s_total
0.5017857142857143,30,5937,0.0,extra_hard,0.0,0.0,0,python,30.0,2.945646492254658,23.88912131290571,1325.485098296044,3064.896847952758,21.240129470825195,10.244256973266602,0.5017857142857143,74.62520824626243,deepseek-coder-33b-sqlbench:latest,0.3987301587301587,4,41988,0.6394444444444445,15.053571428571429,2095.555791448,0.46222222222222226,47925,30,1.0,69.86452235533216,2095.9356706599647
0.52085,30,8198,0.0,extreme_hard,0.0,0.0,0,python,30.0,2.8551038088282863,22.901234277245702,1341.990671529342,3378.980873040911,21.240129470825195,10.244256973266602,0.52085,75.37684881048844,deepseek-coder-33b-sqlbench:latest,0.16616666666666668,5,43755,0.7394444444444445,15.6255,2965.321559194,0.5063888888888889,51953,30,1.0,98.85665376393202,2965.6996129179606
0.8225,30,3442,0.0,easy,0.0,0.3,9,sql,30.0,11.879841306679747,26.885405611296914,1108.2094975088921,12583.806500290555,18.53371551632881,10.55878472328186,0.8225,66.31120270080162,gemma4-26b-sqlbench:latest,0.7347222222222223,1,34254,0.9069444444444444,24.675,337.077307842,0.7430555555555556,37696,30,1.0,11.251608584796971,337.54825754390913
0.7889563492063493,30,3410,0.0,medium,0.0,0.2,6,sql,30.0,11.82051666433022,27.001695243754067,1113.2674546939988,12480.11628824951,18.53371551632881,10.55878472328186,0.7889563492063493,67.08516010949835,gemma4-26b-sqlbench:latest,0.7642592592592592,2,34860,0.8628968253968254,23.668690476190477,320.781936413,0.6411507936507937,38270,30,1.0,10.707397692331385,321.22193076994154
0.5700912698412698,30,3394,0.0,hard,0.0,0.1,3,sql,30.0,11.992830814940024,28.19281816767111,1114.6357659083835,12450.711169811018,18.53371551632881,10.55878472328186,0.5700912698412698,67.22342539541069,gemma4-26b-sqlbench:latest,0.6008333333333333,3,35925,0.6295238095238095,17.102738095238095,314.84956553,0.5253968253968254,39319,30,1.0,10.511139558799915,315.3341867639974
0.5587460317460317,30,6055,0.0,extra_hard,0.0,0.0,0,python,30.0,11.423880976304998,27.145618921409955,1134.5104777549834,12475.475233480696,18.53371551632881,10.55878472328186,0.5587460317460317,67.72776451922083,gemma4-26b-sqlbench:latest,0.5211507936507936,4,37659,0.6951984126984126,16.76238095238095,560.8808269580001,0.4240079365079365,43714,30,1.0,18.71333424663074,561.4000273989222
0.627898015873016,30,6365,0.0,extreme_hard,0.0,0.0,0,python,30.0,11.42714894556718,27.66403324966473,1141.022264878026,11559.610049055209,18.53371551632881,10.55878472328186,0.627898015873016,67.63389313245662,gemma4-26b-sqlbench:latest,0.2861944444444445,5,38994,0.8426190476190476,18.836940476190478,589.804914846,0.6036507936507937,45359,30,1.0,19.67782555143252,590.3347665429756
0.92525,30,4156,0.0,easy,0.0,0.43333333333333335,13,sql,30.0,2.7548048531041784,21.096811046993444,1333.7238964293178,2248.515179316508,22.754379093647003,10.701186895370483,0.92525,74.94109054306772,gemma4-31b-sqlbench:latest,0.8494444444444444,1,34254,0.9958333333333333,27.7575,1596.291696572,0.8625,38410,30,1.0,53.23454356996711,1597.0363070990134
0.9202222222222222,30,3829,0.0,medium,0.0,0.4,12,sql,30.0,2.744030836377507,20.52374616223795,1339.7888131113696,2459.422659839568,22.754379093647003,10.701186895370483,0.9202222222222222,75.21390392169587,gemma4-31b-sqlbench:latest,0.8618518518518518,2,34860,0.9833333333333333,27.606666666666666,1464.229010921,0.85,38689,30,1.0,48.82953815530248,1464.8861446590745
0.8665,30,4444,0.0,hard,0.0,0.3,9,sql,30.0,2.6283059008265863,18.868042620611206,1363.9408171657537,2696.793258720124,22.754379093647003,10.701186895370483,0.8665,76.51624903716029,gemma4-31b-sqlbench:latest,0.77,3,35925,0.955,25.995,1753.904870388,0.7899999999999999,40369,30,1.0,58.48705486223238,1754.6116458669712
0.6602,30,7739,0.0,extra_hard,0.0,0.1,3,python,30.0,2.8216247726598365,20.94972222690554,1341.4224740696654,2545.831082008275,22.754379093647003,10.701186895370483,0.6602,75.30729967960225,gemma4-31b-sqlbench:latest,0.6756666666666666,4,37659,0.7488095238095238,19.806,2819.010449874,0.5654761904761905,45398,30,1.0,93.9949696152345,2819.8490884570347
0.7158694444444443,30,7883,0.0,extreme_hard,0.0,0.0,0,python,30.0,2.81156828235919,21.429162551363962,1344.80303008066,3170.3520445399818,22.754379093647003,10.701186895370483,0.7158694444444443,75.50507568406229,gemma4-31b-sqlbench:latest,0.34975,5,38994,0.9216666666666666,21.47608333333333,2882.798483682,0.7505555555555555,46877,30,1.0,96.11988442626995,2883.5965327880986
0.8003425925925925,30,3944,0.0,easy,0.0,0.1,3,sql,30.0,1.941141466638536,11.68456580663589,1397.5059547035767,1301.0194896654045,39.03026008605957,10.855775833129883,0.8003425925925925,78.69069238842025,llama3-70b-sqlbench:latest,0.6925,1,28149,0.888888888888889,24.010277777777777,2311.698969173,0.7407407407407407,32093,30,1.0,77.06902441776765,2312.0707325330295
0.6538030303030303,30,4266,0.0,medium,0.0,0.0,0,sql,30.0,1.9227740739812658,11.27156999080901,1425.9057410196842,1302.426831369705,39.03026008605957,10.855775833129883,0.6538030303030303,80.22751202519574,llama3-70b-sqlbench:latest,0.6394444444444445,2,28614,0.7550505050505051,19.61409090909091,2374.444016557,0.4222222222222222,32880,30,1.0,79.15819802823147,2374.745940846944
0.6470833333333333,30,3443,0.0,hard,0.0,0.0,0,sql,30.0,1.8763002134050741,11.60422857323566,1429.3623697922053,1341.5167244852726,39.03026008605957,10.855775833129883,0.6470833333333333,80.36012914680173,llama3-70b-sqlbench:latest,0.6413888888888889,3,29529,0.74,19.4125,1963.33302871,0.5733333333333334,32972,30,1.0,65.45323277280161,1963.5969831840484
0.5043952380952381,30,4574,0.0,extra_hard,0.0,0.0,0,python,30.0,1.9205630946391348,10.667255925683252,1420.4144605126944,1441.6491283288672,39.03026008605957,10.855775833129883,0.5043952380952381,79.87102296800029,llama3-70b-sqlbench:latest,0.4574285714285714,4,31014,0.645,15.131857142857143,2570.26130375,0.3733333333333333,35588,30,1.0,85.68430518253396,2570.529155476019
0.5505111111111112,30,4528,0.0,extreme_hard,0.0,0.0,0,python,30.0,1.8988328116392144,10.591885146666808,1429.6024729099474,1477.1582656156024,39.03026008605957,10.855775833129883,0.5505111111111112,80.33881819704611,llama3-70b-sqlbench:latest,0.16633333333333333,5,32100,0.7716666666666666,16.515333333333334,2543.653046257,0.573888888888889,36628,30,1.0,84.79807606942971,2543.9422820828913
0.8026944444444445,30,4128,0.0,easy,0.0,0.06666666666666667,2,sql,30.0,2.605768540333345,20.468363780817217,1312.3091925577419,2266.4129346080954,76.18619537353516,9.358322143554688,0.8026944444444445,74.40045282384749,mixtral-8x22b-sqlbench:latest,0.7052777777777778,1,37173,0.9009259259259259,24.080833333333334,2069.863651562,0.7032407407407407,41301,30,1.0,69.0095483645981,2070.2864509379433
0.7006349206349206,30,4310,0.0,medium,0.0,0.06666666666666667,2,sql,30.0,2.62119670102689,19.676759714875416,1360.2531602604988,2270.365275609768,76.18619537353516,9.358322143554688,0.7006349206349206,76.59810442683387,mixtral-8x22b-sqlbench:latest,0.5881481481481482,2,37893,0.8063492063492064,21.01904761904762,1813.77327988,0.6050793650793651,42203,30,1.0,60.469979558266154,1814.0993867479847
0.6185277777777778,30,3839,0.0,hard,0.0,0.1,3,sql,30.0,2.470131204441405,17.771088313359602,1385.3033449489542,2221.4753006555407,76.18619537353516,9.358322143554688,0.6185277777777778,77.92662026826515,mixtral-8x22b-sqlbench:latest,0.5452777777777779,3,39099,0.7238888888888889,18.555833333333332,1724.158606249,0.615,42938,30,1.0,57.482737280466246,1724.4821184139873
0.5101111111111111,30,4888,0.0,extra_hard,0.0,0.0,0,python,30.0,2.3481439878914534,16.47083550465937,1398.2558416753122,2213.7773408894054,76.18619537353516,9.358322143554688,0.5101111111111111,78.61598289895592,mixtral-8x22b-sqlbench:latest,0.5284126984126984,4,40800,0.6174603174603175,15.303333333333333,2277.012898295,0.36428571428571427,45688,30,1.0,75.91177295429807,2277.353188628942
0.5238472222222222,30,6438,0.0,extreme_hard,0.0,0.0,0,python,30.0,2.4605607789265465,16.94415008918822,1405.358714712354,2380.0461661109157,76.18619537353516,9.358322143554688,0.5238472222222222,79.10123939406859,mixtral-8x22b-sqlbench:latest,0.19208333333333333,5,42294,0.7162962962962963,15.715416666666668,2816.489588622,0.5403703703703704,48732,30,1.0,93.89401140199722,2816.8203420599166
0.6941911375661376,30,4048,0.0,easy,0.0,0.0,0,sql,30.0,85.17242124339774,34.95,100.96049206349205,49363.705064662885,3.063054084777832,3.063054084777832,0.6941911375661376,5.906619047619047,phi4-mini-sqlbench:latest,0.5465542328042329,1,27876,0.834126984126984,20.825734126984127,142.373287518,0.5658068783068783,31924,30,1.0,4.7584976964668995,142.75493089400697
0.529386585149743,30,4775,0.0,medium,0.0,0.0,0,sql,30.0,84.89956216088922,34.87507094757095,101.9136046176046,50341.88374241688,3.063054084777832,3.063054084777832,0.529386585149743,5.760159571909572,phi4-mini-sqlbench:latest,0.3735185185185185,2,28314,0.6630006835269993,15.881597554492291,160.376309141,0.4291534391534392,33089,30,1.0,5.357654904600349,160.72964713801048
0.41735714285714287,30,4004,0.0,hard,0.0,0.0,0,sql,30.0,85.57577306787901,35.282222222222224,102.01502380952381,52333.49813980159,3.063054084777832,3.063054084777832,0.41735714285714287,5.760253968253968,phi4-mini-sqlbench:latest,0.39222222222222225,3,29247,0.5521428571428572,12.520714285714286,133.011252216,0.2680952380952381,33251,30,1.0,4.445446401265993,133.3633920379798
0.39754232804232803,30,4379,0.0,extra_hard,0.0,0.0,0,python,30.0,86.47807862400592,34.600158730158725,101.98602777777778,55994.59423263376,3.063054084777832,3.063054084777832,0.39754232804232803,5.751186507936508,phi4-mini-sqlbench:latest,0.3085185185185185,4,30807,0.5092328042328043,11.926269841269841,145.54338212300001,0.40185185185185185,35186,30,1.0,4.8630326045686765,145.8909781370603
0.4643231481481481,30,4835,0.0,extreme_hard,0.0,0.0,0,python,30.0,85.3033166014711,35.491150793650796,101.85344444444445,59341.445189699974,3.063054084777832,3.063054084777832,0.4643231481481481,5.74911507936508,phi4-mini-sqlbench:latest,0.08502777777777777,5,31899,0.6955555555555556,13.929694444444443,157.169174286,0.4551851851851852,36734,30,1.0,5.250458168836,157.51374506508
0.8395277777777779,30,4177,0.0,easy,0.0,0.23333333333333334,7,sql,30.0,1.6659584297336216,12.29760701933164,1459.222359875747,1178.5983039835678,48.56369209289551,10.268411636352539,0.8395277777777779,81.89008430659335,qwen2.5-72b-sqlbench:latest,0.7262037037037037,1,30282,0.9166666666666666,25.185833333333335,2765.887808179,0.8166666666666667,34459,30,1.0,92.20919376303597,2766.275812891079
0.7808333333333334,30,4468,0.0,medium,0.0,0.1,3,sql,30.0,1.6645782411493653,13.276141195522138,1479.7651637775894,1177.2647348913313,48.56369209289551,10.268411636352539,0.7808333333333334,83.07667364855295,qwen2.5-72b-sqlbench:latest,0.7483333333333333,2,30747,0.8677777777777778,23.425,2859.010830594,0.6122222222222222,35215,30,1.0,95.31169782573609,2859.350934772083
0.690875,30,4011,0.0,hard,0.0,0.03333333333333333,1,sql,30.0,1.6609443283480931,12.765722916378365,1481.4806778230948,1201.3249398071312,48.56369209289551,10.268411636352539,0.690875,83.0691836659082,qwen2.5-72b-sqlbench:latest,0.6690277777777778,3,31662,0.7661111111111112,20.72625,2575.720987162,0.6855555555555556,35673,30,1.0,85.87104160023543,2576.131248007063
0.49603492063492066,30,5814,0.0,extra_hard,0.0,0.0,0,python,30.0,1.6531850483515538,12.831889625887165,1486.8433639307923,1291.7907259166,48.56369209289551,10.268411636352539,0.49603492063492066,83.44725113128398,qwen2.5-72b-sqlbench:latest,0.4541904761904762,4,33117,0.6222222222222222,14.881047619047619,3718.525548063,0.39333333333333337,38931,30,1.0,123.96336147976594,3718.900844392978
0.5893194444444444,30,6560,0.0,extreme_hard,0.0,0.0,0,python,30.0,1.653381329896269,12.426830406594496,1499.9878385622255,1336.5803714952178,48.56369209289551,10.268411636352539,0.5893194444444444,84.08088313722124,qwen2.5-72b-sqlbench:latest,0.22402777777777777,5,34203,0.8133333333333332,17.679583333333333,4168.072341418,0.5772222222222222,40763,30,1.0,138.94737543023268,4168.421262906981
0.8454444444444444,30,3959,0.0,easy,0.0,0.2,6,sql,30.0,3.147066656923042,24.998448785283447,1234.7453097028551,2592.864642677082,21.687864303588867,10.457681655883789,0.8454444444444444,69.70144995825397,qwen2.5-coder-32b-sqlbench:latest,0.7584259259259258,1,30282,0.9412037037037037,25.363333333333333,1399.197376209,0.736574074074074,34241,30,1.0,46.65207974779672,1399.5623924339016
0.6333888888888889,30,4387,0.0,medium,0.0,0.1,3,sql,30.0,3.154575195711466,25.576370458948166,1245.3138641744704,2317.227255104706,21.687864303588867,10.457681655883789,0.6333888888888889,70.29854206675552,qwen2.5-coder-32b-sqlbench:latest,0.5842592592592593,2,30747,0.7433333333333334,19.001666666666665,1515.049966654,0.43222222222222223,35134,30,1.0,50.512895520963745,1515.3868656289123
0.5674583333333333,30,3692,0.0,hard,0.0,0.0,0,sql,30.0,3.1772132666532897,24.485801435861116,1244.7963535541173,2358.423115540086,21.687864303588867,10.457681655883789,0.5674583333333333,70.23695767148938,qwen2.5-coder-32b-sqlbench:latest,0.5293055555555556,3,31662,0.7100000000000001,17.02375,1270.943796006,0.41833333333333333,35354,30,1.0,42.376384971635225,1271.2915491490567
0.5082547619047619,30,4973,0.0,extra_hard,0.0,0.0,0,python,30.0,3.1214613209643427,24.29632388716285,1253.4005792696735,2908.7709201099715,21.687864303588867,10.457681655883789,0.5082547619047619,70.72638722606779,qwen2.5-coder-32b-sqlbench:latest,0.49196031746031743,4,33117,0.6066666666666667,15.247642857142857,1725.573343191,0.43666666666666665,38090,30,1.0,57.53033007576887,1725.909902273066
0.43204166666666666,30,5124,0.0,extreme_hard,0.0,0.0,0,python,30.0,3.1328954530510336,24.573956388032343,1256.2319433069572,2879.867750830298,21.687864303588867,10.457681655883789,0.43204166666666666,70.73743185900578,qwen2.5-coder-32b-sqlbench:latest,0.11958333333333333,5,34203,0.5950000000000001,12.96125,1764.21974154,0.49333333333333335,39327,30,1.0,58.818716893791375,1764.5615068137413
0.44991666666666663,30,4013,0.0,easy,0.0,0.0,0,sql,30.0,11.73451220685276,22.340293000181443,1208.9587454441164,10990.7245235544,18.441285848617554,10.672958135604858,0.44991666666666663,71.9752721387012,qwen3-coder-30b-sqlbench:latest,0.3219444444444444,1,30282,0.5416666666666666,13.497499999999999,433.267581647,0.4125,34295,30,1.0,14.46132712449568,433.8398137348704
0.598111111111111,30,4429,0.0,medium,0.0,0.0,0,sql,30.0,10.398123973636334,21.389296217067958,1242.7016590058493,10799.64819853712,18.441285848617554,10.672958135604858,0.598111111111111,72.86871240132653,qwen3-coder-30b-sqlbench:latest,0.5411111111111111,2,30747,0.7066666666666667,17.94333333333333,462.936436035,0.4122222222222222,35176,30,1.0,15.451465057905686,463.5439517371706
0.6562222222222223,30,3756,0.0,hard,0.0,0.0,0,sql,30.0,11.730704214309352,21.021726090673457,1202.8838383918712,12626.499496388511,18.441285848617554,10.672958135604858,0.6562222222222223,71.87785527435527,qwen3-coder-30b-sqlbench:latest,0.6333333333333333,3,31662,0.7622222222222222,19.686666666666667,373.055009959,0.5755555555555555,35418,30,1.0,12.45382066386713,373.6146199160139
0.5478777777777778,30,6119,0.0,extra_hard,0.0,0.0,0,python,30.0,10.8777157718534,22.618343234279767,1231.665724061571,10049.182049174427,18.441285848617554,10.672958135604858,0.5478777777777778,72.45061977576374,qwen3-coder-30b-sqlbench:latest,0.5779523809523809,4,33117,0.6436507936507937,16.436333333333334,607.369455645,0.41333333333333333,39236,30,1.0,20.267713388736592,608.0314016620978
0.6214694444444445,30,6140,0.0,extreme_hard,0.0,0.0,0,python,30.0,10.511699254681876,20.984271513704467,1258.5184422588834,11840.647739515449,18.441285848617554,10.672958135604858,0.6214694444444445,73.58722104050484,qwen3-coder-30b-sqlbench:latest,0.24508333333333335,5,34203,0.8516666666666667,18.644083333333334,616.634629699,0.6105555555555555,40343,30,1.0,20.574491640366613,617.2347492109984
0.8417777777777778,30,7215,0.0,easy,0.0,0.2,6,sql,30.0,7.2435579563997115,21.61419178586096,1222.9589204908311,410.82855346504545,25.44094291329384,10.718772411346436,0.8417777777777778,70.74969035549773,qwen3.6-sqlbench:latest,0.7022222222222222,1,31323,0.9555555555555556,25.253333333333334,1138.912388547,0.7666666666666667,38538,30,1.0,37.985327553201934,1139.559826596058
0.7308611111111111,30,7521,0.0,medium,0.0,0.2,6,sql,30.0,6.9884615951467195,21.491178267033053,1233.0035301429364,395.0487925966731,25.44094291329384,10.718772411346436,0.7308611111111111,71.43956764876958,qwen3.6-sqlbench:latest,0.6972222222222223,2,31794,0.8108333333333333,21.925833333333333,1190.333695963,0.5813888888888888,39315,30,1.0,39.697762747231174,1190.9328824169352
0.662875,30,5919,0.0,hard,0.0,0.0,0,sql,30.0,7.36199342520767,23.212739443599517,1192.9326674968192,350.88646777312823,25.44094291329384,10.718772411346436,0.662875,69.43018329949922,qwen3.6-sqlbench:latest,0.59625,3,32733,0.74,19.88625,939.990766159,0.7200000000000001,38652,30,1.0,31.357971182770175,940.7391354831052
0.5413603174603174,30,9039,0.0,extra_hard,0.0,0.0,0,python,30.0,7.041586719058167,21.972904323121895,1222.3847997839898,362.8444811629907,25.44094291329384,10.718772411346436,0.5413603174603174,70.70538842084287,qwen3.6-sqlbench:latest,0.5615714285714285,4,34164,0.6344444444444445,16.240809523809524,1422.549418427,0.42833333333333334,43203,30,1.0,47.441263374870566,1423.237901246117
0.572875,30,9948,0.0,extreme_hard,0.0,0.0,0,python,30.0,6.4539488672434295,21.138034900759088,1256.9773488262847,351.5914224198594,25.44094291329384,10.718772411346436,0.572875,72.32227976649857,qwen3.6-sqlbench:latest,0.2345833333333333,5,35280,0.7694444444444444,17.18625,1643.327390849,0.5888888888888889,45228,30,1.0,54.80145750946055,1644.0437252838165
