aligned_cell_accuracy,aligned_cell_matches,aligned_total_cells,benchmark_id,case_id,cfg_num_ctx,client_to_server_time_ratio,client_wall_s,cold_start,column_count_match,column_exact_match,dataset_id,difficulty,done_reason,endpoint_used,error,eval_to_prompt_token_ratio,exact_match,extra_rows_count,fallback_used,family,gold_column_count,gold_columns_json,gold_row_count,gold_rows_json,gpu_names,gpu_sampler_available,language,max_score,memory_speed_hint,missing_rows_count,model,ollama_cpu_avg,ollama_cpu_max,ollama_cpu_min,ollama_proc_count_avg,ollama_proc_count_max,ollama_proc_count_min,ollama_rss_mib_avg,ollama_rss_mib_max,ollama_rss_mib_min,ollama_threads_avg,ollama_threads_max,ollama_threads_min,ollama_version,output_validation_error,parameter_size,parse_error,parsed_columns_json,parsed_rows_json,pass,pred_column_count,pred_row_count,prompt_bytes,prompt_chars,prompt_lines,prompt_tokens_per_char,ps_context,ps_expires_at,ps_host_loaded_gib_est,ps_host_ratio_est,ps_loaded_gib,ps_vram_gib,ps_vram_ratio,quantization,query,resource_samples,response_bytes,response_chars,response_lines,response_text,response_tokens_per_char,row_count_match,row_exact_match,row_position_accuracy,row_position_matches,run_id,run_started_at_utc,sampler_interval_s,score,server_eval_count,server_eval_s,server_gen_tps,server_gen_tps_per_host_gib_est,server_gen_tps_per_loaded_gib,server_gen_tps_per_vram_gib,server_load_s,server_load_s_per_loaded_gib,server_load_s_per_vram_gib,server_overhead_s,server_prompt_eval_count,server_prompt_eval_s,server_prompt_tps,server_total_s,server_unaccounted_s,status,system_cpu_avg,system_cpu_max,system_cpu_min,system_load1_avg,system_load1_max,system_load1_min,system_mem_avg,system_mem_max,system_mem_min,thinking_chars,thinking_text,valid_json
0.06818181818181818,3,44,plant_photosynthesis_snowflake_v1,pass2.query4,65536,1.000658879450664,13.319426554000529,False,True,True,plant_photosynthesis_snowflake_v1_dataset,medium,stop,/generate,,0.14794520547945206,False,11,False,gemma4,4,"[""condition"", ""impact"", ""call_count"", ""avg_qual""]",6,"[[""control"", ""high"", 2, 84.0], [""control"", ""moderate"", 1, 95.0], [""drought"", ""low"", 1, 70.0], [""drought"", ""modifier"", 1, 92.0], [""high_light"", ""high"", 1, 87.0], [""high_light"", ""moderate"", 1, 99.0]]",,True,sql,1.0,mixed_gpu_host,6,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""condition"", ""impact"", ""call_count"", ""avg_qual""]","[[""control"", ""high"", ""1"", 80.0], [""control"", ""high"", ""1"", 80.0], [""control"", ""moderate"", ""1"", 95.0], [""control"", ""moderate"", ""1"", 88.0], [""control"", ""SNV"", ""1"", 55.0], [""drought"", ""low"", ""1"", 70.0], [""drought"", ""SNV"", ""1"", 70.0], [""drought"", ""modifier"", ""1"", 92.0], [""high_light"", ""high"", ""1"", 87.0], [""high_light"", ""indel"", ""1"", 87.0], [""high_light"", ""moderate"", ""1"", 99.0]]",2,4,11,2748,2730,87,0.4010989010989011,65536,2026-04-19T02:29:09.723528907+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,4,13,398,398,1,"{""columns"":[""condition"",""impact"",""call_count"",""avg_qual""],""rows"":[[""control"",""high"",""1"",80.0],[""control"",""high"",""1"",80.0],[""control"",""moderate"",""1"",95.0],[""control"",""moderate"",""1"",88.0],[""control"",""SNV"",""1"",55.0],[""drought"",""low"",""1"",70.0],[""drought"",""SNV"",""1"",70.0],[""drought"",""modifier"",""1"",92.0],[""high_light"",""high"",""1"",87.0],[""high_light"",""indel"",""1"",87.0],[""high_light"",""moderate"",""1"",99.0]]}",0.40703517587939697,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,162,11.449720547,14.14881693706022,1.614507582659857,0.7348814837236863,1.3488364309143963,0.1562057,0.00811323498584668,0.014891417410639169,0.008770118000528626,1095,1.482590526,738.5721011952561,13.310656436,0.22213966300000187,ok,67.2,80.2,30.4,8.609450120192308,9.02294921875,8.2412109375,16.1,16.1,16.1,0,,True
0.0,0,12,plant_photosynthesis_snowflake_v1,pass2.query5,65536,1.001358548248972,6.271825030002219,False,True,True,plant_photosynthesis_snowflake_v1_dataset,medium,stop,/generate,,0.06720430107526881,False,3,False,gemma4,3,"[""gene_symbol"", ""avg_vaf"", ""max_qual""]",3,"[[""PGR5"", 0.5, 70], [""NDHB"", 0.459, 99], [""NDHK"", 0.25, 88]]",,True,sql,1.0,mixed_gpu_host,2,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""gene_symbol"", ""avg_vaf"", ""max_qual""]","[[""NDHB"", 0.517, 99], [""NDHK"", 0.5, 80], [""PGR5"", 0.5, 70], [""NDHT"", null, null]]",2,3,4,2760,2742,88,0.40700218818380746,65536,2026-04-19T02:29:15.997300671+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,5,6,142,142,1,"{""columns"": [""gene_symbol"", ""avg_vaf"", ""max_qual""], ""rows"": [[""NDHB"", 0.517, 99], [""NDHK"", 0.5, 80], [""PGR5"", 0.5, 70], [""NDHT"", null, null]]}",0.528169014084507,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,75,4.478193321,16.74782543404182,1.911077885635735,0.8698725030413162,1.5966053688107145,0.173672634,0.009020457577751296,0.016556576909159935,0.008509017002219288,1116,1.492235262,747.871350060618,6.263316013,0.11921479600000051,ok,59.833333333333336,81.2,23.7,8.690592447916666,9.31103515625,8.38037109375,16.183333333333334,16.2,16.1,0,,True
0.2222222222222222,2,9,plant_photosynthesis_snowflake_v1,pass2.query6,65536,1.0024951537668605,4.874937559005048,False,True,True,plant_photosynthesis_snowflake_v1_dataset,medium,stop,/generate,,0.05737704918032787,False,3,False,gemma4,3,"[""tissue"", ""distinct_genes"", ""avg_expr_ndhb""]",2,"[[""mature_leaf"", 2, 750.0], [""young_leaf"", 2, 500.0]]",,True,sql,1.0,mixed_gpu_host,2,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""tissue"", ""distinct_genes"", ""avg_expr_ndhb""]","[[""mature_leaf"", 2, 1050.0], [""root"", null, null], [""young_leaf"", 2, 200.0]]",2,3,3,2716,2698,90,0.40696812453669384,65536,2026-04-19T02:29:21.687348134+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,6,4,144,144,1,"{""columns"": [""tissue"", ""distinct_genes"", ""avg_expr_ndhb""], ""rows"": [[""mature_leaf"", 2, 1050.0], [""root"", null, null], [""young_leaf"", 2, 200.0]]}",0.4375,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,63,3.027845729,20.806872489110226,2.374251752251804,1.08069709251775,1.9835628485086343,0.182030972,0.009454584887350957,0.017353394823085018,0.012133444005047345,1098,1.523026187,720.933106319596,4.862804115,0.1299012270000004,ok,50.3,77.9,24.0,9.4849853515625,10.0068359375,9.31103515625,16.2,16.2,16.2,0,,True
0.8,16,20,plant_photosynthesis_snowflake_v1,pass2.query7,65536,1.002696997412954,8.140040708000015,False,True,True,plant_photosynthesis_snowflake_v1_dataset,medium,stop,/generate,,0.09719789842381786,False,1,False,gemma4,4,"[""sample_id"", ""tissue"", ""high_impact_call_count"", ""avg_alt_reads_high""]",5,"[[""S1"", ""mature_leaf"", 1, 28.0], [""S2"", ""mature_leaf"", 1, 10.0], [""S4"", ""young_leaf"", 1, 0.0], [""S3"", ""young_leaf"", 0, null], [""S5"", ""root"", 0, null]]",,True,sql,1.0,mixed_gpu_host,1,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""sample_id"", ""tissue"", ""high_impact_call_count"", ""avg_alt_reads_high""]","[[""S1"", ""mature_leaf"", 1, 28.0], [""S2"", ""mature_leaf"", 1, 10.0], [""S3"", ""young_leaf"", 0, null], [""S4"", ""young_leaf"", 0, null], [""S5"", ""root"", 0, null]]",2,4,5,2889,2871,88,0.397770811563915,65536,2026-04-19T02:29:29.834027886+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,7,8,245,245,1,"{""columns"": [""sample_id"", ""tissue"", ""high_impact_call_count"", ""avg_alt_reads_high""], ""rows"": [[""S1"", ""mature_leaf"", 1, 28.0], [""S2"", ""mature_leaf"", 1, 10.0], [""S3"", ""young_leaf"", 0, null], [""S4"", ""young_leaf"", 0, null], [""S5"", ""root"", 0, null]]}",0.4530612244897959,True,False,0.6,3,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,111,6.29894949,17.621986043263224,2.0108274928522776,0.9152759066173968,1.6799409354120267,0.127370346,0.006615543141681749,0.012142482560006036,0.021894619000015325,1142,1.555375375,734.2279030230886,8.118146089,0.13645087799999978,ok,63.3875,82.4,25.0,10.45697021484375,10.72705078125,10.0068359375,16.2,16.2,16.2,0,,True
0.75,9,12,plant_photosynthesis_snowflake_v1,pass2.query8,65536,1.0028261772910187,6.253271129004133,False,True,True,plant_photosynthesis_snowflake_v1_dataset,medium,stop,/generate,,0.0627208480565371,False,2,False,gemma4,4,"[""gene_symbol"", ""total_alt_reads"", ""avg_qual"", ""max_alt_reads""]",3,"[[""NDHB"", 54, 85.25, 28], [""NDHK"", 10, 84.0, 10], [""PGR5"", 9, 70.0, 9]]",,True,sql,1.0,mixed_gpu_host,2,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""gene_symbol"", ""total_alt_reads"", ""avg_qual"", ""max_alt_reads""]","[[""NDHB"", 40, 88.0, 28], [""NDHK"", 10, 80.0, 10], [""PGR5"", 9, 70.0, 9]]",2,4,3,2800,2782,91,0.406901509705248,65536,2026-04-19T02:29:36.091626903+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,8,6,139,139,1,"{""columns"":[""gene_symbol"",""total_alt_reads"",""avg_qual"",""max_alt_reads""],""rows"":[[""NDHB"",40,88.0,28],[""NDHK"",10,80.0,10],[""PGR5"",9,70.0,9]]}",0.5107913669064749,True,False,0.3333333333333333,1,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,71,4.489003423,15.816428126613172,1.8047970550898447,0.8214962579980593,1.507813307573094,0.135656262,0.007045908893898133,0.012932396332585997,0.01762304700413342,1132,1.482818642,763.4109579801196,6.235648082,0.12816975500000005,ok,58.28333333333333,83.4,11.7,10.055257161458334,10.5927734375,9.94775390625,16.283333333333335,16.3,16.2,0,,True
1.0,36,36,plant_photosynthesis_snowflake_v1,pass3.query1,65536,1.0012234291378077,14.618715287993837,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.158311345646438,True,0,False,gemma4,4,"[""call_id"", ""sample_id"", ""variant_id"", ""join_status""]",9,"[[1, ""S1"", ""V1"", ""COMPLETE_CHAIN""], [2, ""S1"", ""V2"", ""COMPLETE_CHAIN""], [3, ""S2"", ""V1"", ""COMPLETE_CHAIN""], [4, ""S2"", ""V3"", ""COMPLETE_CHAIN""], [5, ""S3"", ""V4"", ""COMPLETE_CHAIN""], [6, ""S3"", ""V5"", ""MISSING_GENE""], [7, ""S4"", ""V3"", ""COMPLETE_CHAIN""], [8, ""S999"", ""V2"", ""MISSING_SAMPLE""], [9, ""S2"", ""V999"", ""MISSING_VARIANT""]]",,True,sql,1.0,mixed_gpu_host,0,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""call_id"", ""sample_id"", ""variant_id"", ""join_status""]","[[1, ""S1"", ""V1"", ""COMPLETE_CHAIN""], [2, ""S1"", ""V2"", ""COMPLETE_CHAIN""], [3, ""S2"", ""V1"", ""COMPLETE_CHAIN""], [4, ""S2"", ""V3"", ""COMPLETE_CHAIN""], [5, ""S3"", ""V4"", ""COMPLETE_CHAIN""], [6, ""S3"", ""V5"", ""MISSING_GENE""], [7, ""S4"", ""V3"", ""COMPLETE_CHAIN""], [8, ""S999"", ""V2"", ""MISSING_SAMPLE""], [9, ""S2"", ""V999"", ""MISSING_VARIANT""]]",3,4,9,2900,2882,91,0.3945176960444136,65536,2026-04-19T02:29:36.091626903+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,1,14,394,394,1,"{""columns"": [""call_id"", ""sample_id"", ""variant_id"", ""join_status""], ""rows"": [[1, ""S1"", ""V1"", ""COMPLETE_CHAIN""], [2, ""S1"", ""V2"", ""COMPLETE_CHAIN""], [3, ""S2"", ""V1"", ""COMPLETE_CHAIN""], [4, ""S2"", ""V3"", ""COMPLETE_CHAIN""], [5, ""S3"", ""V4"", ""COMPLETE_CHAIN""], [6, ""S3"", ""V5"", ""MISSING_GENE""], [7, ""S4"", ""V3"", ""COMPLETE_CHAIN""], [8, ""S999"", ""V2"", ""MISSING_SAMPLE""], [9, ""S2"", ""V999"", ""MISSING_VARIANT""]]}",0.45685279187817257,True,True,1.0,9,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,1.0,180,12.721772713,14.148971535709277,1.614525223759624,0.7348895134893626,1.3488511691282659,0.145049303,0.0075337780873058775,0.01382785465636194,0.01786310799383628,1137,1.579408933,719.8895588366283,14.60085218,0.15462123100000014,ok,64.31428571428572,83.6,20.9,9.758998325892858,10.5927734375,8.6025390625,16.3,16.3,16.3,0,,True
0.8333333333333334,20,24,plant_photosynthesis_snowflake_v1,pass3.query2,65536,1.0012145694068437,11.087250966993452,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.12260869565217392,False,2,False,gemma4,6,"[""tissue"", ""gene_symbol"", ""call_count"", ""sum_alt_reads"", ""avg_vaf"", ""max_qual""]",4,"[[""mature_leaf"", ""NDHB"", 3, 40, 0.467, 99], [""mature_leaf"", ""NDHK"", 1, 10, 0.5, 80], [""young_leaf"", ""NDHK"", 1, 0, 0.0, 88], [""young_leaf"", ""PGR5"", 1, 9, 0.5, 70]]",,True,sql,1.0,mixed_gpu_host,2,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""tissue"", ""gene_symbol"", ""call_count"", ""sum_alt_reads"", ""avg_vaf"", ""max_qual""]","[[""mature_leaf"", ""NDHB"", 2, 40, 0.542, 99], [""mature_leaf"", ""NDHK"", 1, 10, 0.5, 80], [""young_leaf"", ""NDHB"", 1, 0, 0.0, 95], [""young_leaf"", ""PGR5"", 1, 9, 0.5, 70]]",3,6,4,2852,2834,92,0.40578687367678196,65536,2026-04-19T02:30:02.567360729+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,2,10,264,264,1,"{""columns"": [""tissue"", ""gene_symbol"", ""call_count"", ""sum_alt_reads"", ""avg_vaf"", ""max_qual""], ""rows"": [[""mature_leaf"", ""NDHB"", 2, 40, 0.542, 99], [""mature_leaf"", ""NDHK"", 1, 10, 0.5, 80], [""young_leaf"", ""NDHB"", 1, 0, 0.0, 95], [""young_leaf"", ""PGR5"", 1, 9, 0.5, 70]]}",0.5340909090909091,True,False,0.5,2,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,141,9.17836014,15.362221339028869,1.7529679653565797,0.7979050164502924,1.4645128206852058,0.147221428,0.007646597021209264,0.014034927894042027,0.013449899993451808,1150,1.568916898,732.9897469177491,11.073801067,0.17930260099999984,ok,64.28,81.3,22.4,9.234375,10.35546875,8.6025390625,16.3,16.3,16.3,0,,True
0.75,15,20,plant_photosynthesis_snowflake_v1,pass3.query3,65536,1.001542579684984,9.40290305900271,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.09646017699115045,False,4,False,gemma4,4,"[""gene_symbol"", ""pathway"", ""observed_call_count"", ""total_alt_reads""]",5,"[[""NDHB"", ""chloroplast_NDH_complex"", 4, 54.0], [""NDHK"", ""chloroplast_NDH_complex"", 2, 10.0], [""PGR5"", ""cyclic_electron_flow"", 1, 9.0], [""NDHT"", ""chlororespiration"", 0, 0.0], [""PGR1B"", ""PSI_photoprotection"", 0, 0.0]]",,True,sql,1.0,mixed_gpu_host,4,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""gene_symbol"", ""pathway"", ""observed_call_count"", ""total_alt_reads""]","[[""NDHB"", ""chloroplast_NDH_complex"", 3, 40.0], [""NDHK"", ""chloroplast_NDH_complex"", 2, 10.0], [""PGR5"", ""cyclic_electron_flow"", 2, 9.0], [""NDHT"", ""chlororespiration"", 0, null], [""PGR1B"", ""PSI_photoprotection"", 0, null]]",3,4,5,2865,2847,90,0.39690902704601333,65536,2026-04-19T02:30:11.977649302+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,3,9,283,283,1,"{""columns"":[""gene_symbol"",""pathway"",""observed_call_count"",""total_alt_reads""],""rows"":[[""NDHB"",""chloroplast_NDH_complex"",3,40.0],[""NDHK"",""chloroplast_NDH_complex"",2,10.0],[""PGR5"",""cyclic_electron_flow"",2,9.0],[""NDHT"",""chlororespiration"",0,null],[""PGR1B"",""PSI_photoprotection"",0,null]]}",0.38515901060070673,True,False,0.2,1,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,109,7.467612085,14.596366115340336,1.6655769791444346,0.7581269328405187,1.391502233926436,0.13516489,0.007020387312409971,0.01288555280795213,0.014482387002709984,1130,1.585720254,712.609930502912,9.388420672,0.1999234430000003,ok,64.69999999999999,84.4,22.2,10.852973090277779,11.771484375,10.35546875,16.288888888888888,16.3,16.2,0,,True
0.08333333333333333,1,12,plant_photosynthesis_snowflake_v1,pass3.query4,65536,1.0026437574403806,6.84814852099953,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.07263064658990256,False,2,False,gemma4,4,"[""condition"", ""high_impact_call_count"", ""avg_qual"", ""avg_alt_reads""]",2,"[[""control"", 2, 84.0, 5.0], [""high_light"", 1, 87.0, 28.0]]",,True,sql,1.0,mixed_gpu_host,1,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""condition"", ""high_impact_call_count"", ""avg_qual"", ""avg_alt_reads""]","[[""control"", 1, 80.0, 10.0], [""drought"", 0, null, null], [""high_light"", 1, 87.0, 28.0]]",3,4,3,2814,2796,92,0.40379113018597995,65536,2026-04-19T02:30:11.977649302+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,4,6,178,178,1,"{""columns"": [""condition"", ""high_impact_call_count"", ""avg_qual"", ""avg_alt_reads""], ""rows"": [[""control"", 1, 80.0, 10.0], [""drought"", 0, null, null], [""high_light"", 1, 87.0, 28.0]]}",0.4606741573033708,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,82,4.959108037,16.535231615886655,1.8868190141721373,0.8588305013523178,1.576338353682137,0.203545766,0.010572051019470874,0.01940444531585138,0.018057104999529727,1129,1.541498327,732.4042979645737,6.830091416,0.12593928599999948,ok,65.96666666666667,82.0,21.1,12.02099609375,12.2705078125,11.771484375,16.3,16.3,16.3,0,,True
0.9,18,20,plant_photosynthesis_snowflake_v1,pass3.query5,65536,1.0015077695194352,8.7539300799981,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.09262435677530018,False,1,False,gemma4,4,"[""sample_id"", ""heterozygous_calls"", ""homozygous_alt_calls"", ""mean_nonref_qual""]",5,"[[""S1"", 1, 1, 93.0], [""S2"", 2, 0, 67.5], [""S3"", 1, 1, 81.0], [""S4"", 0, 0, null], [""S5"", 0, 0, null]]",,True,sql,1.0,mixed_gpu_host,1,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""sample_id"", ""heterozygous_calls"", ""homozygous_alt_calls"", ""mean_nonref_qual""]","[[""S1"", 1, 1, 93.0], [""S2"", 1, 0, 80.0], [""S3"", 1, 1, 81.0], [""S4"", 0, 0, null], [""S5"", 0, 0, null]]",3,4,5,2966,2948,92,0.39552238805970147,65536,2026-04-19T02:30:28.351522495+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,5,8,202,202,1,"{""columns"": [""sample_id"", ""heterozygous_calls"", ""homozygous_alt_calls"", ""mean_nonref_qual""], ""rows"": [[""S1"", 1, 1, 93.0], [""S2"", 1, 0, 80.0], [""S3"", 1, 1, 81.0], [""S4"", 0, 0, null], [""S5"", 0, 0, null]]}",0.5346534653465347,True,False,0.8,4,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,108,6.808881749,15.861635431671527,1.8099556162001489,0.8238442996445248,1.5121230148989728,0.15602344,0.008103768505375607,0.01487404218209589,0.01317903799809983,1166,1.602939106,727.413783615059,8.740751042,0.17290674699999897,ok,64.1,81.9,17.7,11.74908447265625,12.2705078125,11.44775390625,16.3,16.3,16.3,0,,True
0.08571428571428572,3,35,plant_photosynthesis_snowflake_v1,pass3.query6,65536,1.0017271453304308,13.305041857995093,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.15283842794759825,False,7,False,gemma4,5,"[""tissue"", ""gene_symbol"", ""total_alt_reads"", ""avg_vaf"", ""rank_in_tissue""]",4,"[[""mature_leaf"", ""NDHB"", 40, 0.467, 1], [""mature_leaf"", ""NDHK"", 10, 0.5, 2], [""young_leaf"", ""PGR5"", 9, 0.5, 1], [""young_leaf"", ""NDHK"", 0, 0.0, 2]]",,True,sql,1.0,mixed_gpu_host,4,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""tissue"", ""gene_symbol"", ""total_alt_reads"", ""avg_vaf"", ""rank_in_tissue""]","[[""control"", ""NDHK"", 10, 0.5, 1], [""control"", ""NDHB"", 0, 0.0, 2], [""control"", ""PGR5"", 0, 0.0, 3], [""drought"", ""PGR5"", 9, 0.5, 1], [""drought"", ""NDHT"", 22, 1.0, 2], [""high_light"", ""NDHB"", 40, 0.75, 1], [""high_light"", ""NDHT"", 0, 0.0, 2]]",3,5,7,2888,2870,87,0.3989547038327526,65536,2026-04-19T02:30:41.657261222+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,6,13,330,330,1,"{""columns"": [""tissue"", ""gene_symbol"", ""total_alt_reads"", ""avg_vaf"", ""rank_in_tissue""], ""rows"": [[""control"", ""NDHK"", 10, 0.5, 1], [""control"", ""NDHB"", 0, 0.0, 2], [""control"", ""PGR5"", 0, 0.0, 3], [""drought"", ""PGR5"", 9, 0.5, 1], [""drought"", ""NDHT"", 22, 1.0, 2], [""high_light"", ""NDHB"", 40, 0.75, 1], [""high_light"", ""NDHT"", 0, 0.0, 2]]}",0.5303030303030303,False,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,175,11.501671872,15.215179318932323,1.7361891450869027,0.7902677377732861,1.450494996123354,0.133707846,0.0069447092778906275,0.012746649743661471,0.022940119995093156,1145,1.488931801,769.0076867395754,13.282101738,0.15779021900000068,ok,66.3076923076923,81.1,29.8,12.319561298076923,12.58740234375,12.11572265625,16.3,16.3,16.3,0,,True
0.5833333333333334,7,12,plant_photosynthesis_snowflake_v1,pass3.query7,65536,1.0027561928071689,5.997496730000421,False,True,True,plant_photosynthesis_snowflake_v1_dataset,hard,stop,/generate,,0.06331309627059845,False,4,False,gemma4,3,"[""object_type"", ""object_id"", ""reason""]",4,"[[""gene"", ""G4"", ""no_fact_calls_through_variants""], [""gene"", ""G5"", ""no_variants_attached""], [""sample"", ""S5"", ""no_fact_calls""], [""variant"", ""V6"", ""no_fact_calls""]]",,True,sql,1.0,mixed_gpu_host,4,gemma4-26b-64:latest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21.0,,25.8B,,"[""object_type"", ""object_id"", ""reason""]","[[""gene_dim"", ""G4"", ""no_variants_attached""], [""gene_dim"", ""G5"", ""no_variants_attached""], [""sample_dim"", ""S5"", ""no_fact_calls""], [""variant_dim"", ""V6"", ""no_fact_calls""]]",3,3,4,2955,2937,92,0.3925774599931903,65536,2026-04-19T02:30:47.660914864+10:00,8.763549387454987,0.4551737580030373,19.253195583820343,10.489646196365356,0.5448262419969627,Q4_K_M,7,5,212,212,1,"{""columns"":[""object_type"",""object_id"",""reason""],""rows"":[[""gene_dim"",""G4"",""no_variants_attached""],[""gene_dim"",""G5"",""no_variants_attached""],[""sample_dim"",""S5"",""no_fact_calls""],[""variant_dim"",""V6"",""no_fact_calls""]]}",0.3443396226415094,True,False,0.0,0,plant_photosynthesis_snowflake_v1__20260419_012249,2026-04-18T15:22:49Z,1.0,0.0,73,4.121701693,17.711131332958402,2.020999774168201,0.9199060621314296,1.688439343082446,0.136333076,0.007081062227122918,0.012996918432505299,0.016484822000420785,1153,1.588564232,725.8126406058977,5.981011908,0.13441290699999975,ok,63.779999999999994,82.0,22.3,13.26123046875,13.26123046875,13.26123046875,16.32,16.4,16.3,0,,True
